WarehouseVolume:[
(1)	[100000000]
]
StoreVolume:[
(1)	[10000000]
(2)	[10000000]
(3)	[10000000]
(4)	[10000000]
(5)	[10000000]
(6)	[10000000]
(7)	[10000000]
(8)	[10000000]
(9)	[10000000]
(10)	[10000000]
(11)	[10000000]
(12)	[10000000]
(13)	[10000000]
(14)	[10000000]
(15)	[10000000]
(16)	[10000000]
(17)	[10000000]
(18)	[10000000]
(19)	[10000000]
(20)	[10000000]
(21)	[10000000]
(22)	[10000000]
(23)	[10000000]
(24)	[10000000]
(25)	[10000000]
]
StoreDemand:[
(1	1	1)	[8]
(1	1	2)	[6]
(1	1	3)	[9]
(1	1	4)	[10]
(1	1	5)	[9]
(1	2	1)	[7]
(1	2	2)	[9]
(1	2	3)	[12]
(1	2	4)	[5]
(1	2	5)	[9]
(1	3	1)	[11]
(1	3	2)	[13]
(1	3	3)	[6]
(1	3	4)	[11]
(1	3	5)	[8]
(1	4	1)	[9]
(1	4	2)	[6]
(1	4	3)	[3]
(1	4	4)	[11]
(1	4	5)	[8]
(1	5	1)	[7]
(1	5	2)	[3]
(1	5	3)	[10]
(1	5	4)	[7]
(1	5	5)	[3]
(1	6	1)	[6]
(1	6	2)	[7]
(1	6	3)	[6]
(1	6	4)	[7]
(1	6	5)	[1]
(1	7	1)	[6]
(1	7	2)	[6]
(1	7	3)	[11]
(1	7	4)	[7]
(1	7	5)	[8]
(1	8	1)	[9]
(1	8	2)	[8]
(1	8	3)	[7]
(1	8	4)	[6]
(1	8	5)	[8]
(1	9	1)	[7]
(1	9	2)	[4]
(1	9	3)	[10]
(1	9	4)	[11]
(1	9	5)	[10]
(1	10	1)	[5]
(1	10	2)	[14]
(1	10	3)	[11]
(1	10	4)	[5]
(1	10	5)	[3]
(1	11	1)	[11]
(1	11	2)	[5]
(1	11	3)	[13]
(1	11	4)	[10]
(1	11	5)	[5]
(1	12	1)	[9]
(1	12	2)	[6]
(1	12	3)	[5]
(1	12	4)	[9]
(1	12	5)	[7]
(1	13	1)	[8]
(1	13	2)	[10]
(1	13	3)	[13]
(1	13	4)	[10]
(1	13	5)	[11]
(1	14	1)	[1]
(1	14	2)	[10]
(1	14	3)	[10]
(1	14	4)	[11]
(1	14	5)	[4]
(1	15	1)	[9]
(1	15	2)	[7]
(1	15	3)	[6]
(1	15	4)	[12]
(1	15	5)	[9]
(1	16	1)	[6]
(1	16	2)	[13]
(1	16	3)	[7]
(1	16	4)	[6]
(1	16	5)	[6]
(1	17	1)	[9]
(1	17	2)	[8]
(1	17	3)	[1]
(1	17	4)	[8]
(1	17	5)	[7]
(1	18	1)	[3]
(1	18	2)	[5]
(1	18	3)	[5]
(1	18	4)	[8]
(1	18	5)	[7]
(1	19	1)	[9]
(1	19	2)	[12]
(1	19	3)	[5]
(1	19	4)	[5]
(1	19	5)	[12]
(1	20	1)	[10]
(1	20	2)	[5]
(1	20	3)	[7]
(1	20	4)	[9]
(1	20	5)	[9]
(1	21	1)	[9]
(1	21	2)	[10]
(1	21	3)	[9]
(1	21	4)	[9]
(1	21	5)	[14]
(1	22	1)	[6]
(1	22	2)	[11]
(1	22	3)	[4]
(1	22	4)	[6]
(1	22	5)	[16]
(1	23	1)	[7]
(1	23	2)	[6]
(1	23	3)	[12]
(1	23	4)	[9]
(1	23	5)	[10]
(1	24	1)	[3]
(1	24	2)	[14]
(1	24	3)	[12]
(1	24	4)	[16]
(1	24	5)	[7]
(1	25	1)	[2]
(1	25	2)	[7]
(1	25	3)	[7]
(1	25	4)	[7]
(1	25	5)	[2]
(1	26	1)	[10]
(1	26	2)	[10]
(1	26	3)	[5]
(1	26	4)	[6]
(1	26	5)	[7]
(1	27	1)	[4]
(1	27	2)	[7]
(1	27	3)	[8]
(1	27	4)	[12]
(1	27	5)	[8]
(1	28	1)	[7]
(1	28	2)	[11]
(1	28	3)	[5]
(1	28	4)	[9]
(1	28	5)	[6]
(1	29	1)	[10]
(1	29	2)	[5]
(1	29	3)	[6]
(1	29	4)	[12]
(1	29	5)	[14]
(1	30	1)	[8]
(1	30	2)	[8]
(1	30	3)	[6]
(1	30	4)	[7]
(1	30	5)	[12]
(1	31	1)	[5]
(1	31	2)	[11]
(1	31	3)	[13]
(1	31	4)	[10]
(1	31	5)	[9]
(1	32	1)	[5]
(1	32	2)	[8]
(1	32	3)	[10]
(1	32	4)	[11]
(1	32	5)	[8]
(1	33	1)	[5]
(1	33	2)	[8]
(1	33	3)	[9]
(1	33	4)	[6]
(1	33	5)	[16]
(1	34	1)	[11]
(1	34	2)	[2]
(1	34	3)	[5]
(1	34	4)	[12]
(1	34	5)	[6]
(1	35	1)	[11]
(1	35	2)	[8]
(1	35	3)	[7]
(1	35	4)	[6]
(1	35	5)	[8]
(1	36	1)	[13]
(1	36	2)	[8]
(1	36	3)	[10]
(1	36	4)	[8]
(1	36	5)	[5]
(1	37	1)	[9]
(1	37	2)	[5]
(1	37	3)	[14]
(1	37	4)	[10]
(1	37	5)	[7]
(1	38	1)	[12]
(1	38	2)	[9]
(1	38	3)	[9]
(1	38	4)	[10]
(1	38	5)	[9]
(1	39	1)	[10]
(1	39	2)	[8]
(1	39	3)	[9]
(1	39	4)	[10]
(1	39	5)	[8]
(1	40	1)	[8]
(1	40	2)	[10]
(1	40	3)	[7]
(1	40	4)	[9]
(1	40	5)	[7]
(1	41	1)	[15]
(1	41	2)	[14]
(1	41	3)	[14]
(1	41	4)	[9]
(1	41	5)	[9]
(1	42	1)	[5]
(1	42	2)	[2]
(1	42	3)	[10]
(1	42	4)	[8]
(1	42	5)	[3]
(1	43	1)	[4]
(1	43	2)	[0]
(1	43	3)	[0]
(1	43	4)	[5]
(1	43	5)	[8]
(1	44	1)	[7]
(1	44	2)	[2]
(1	44	3)	[4]
(1	44	4)	[10]
(1	44	5)	[6]
(1	45	1)	[7]
(1	45	2)	[2]
(1	45	3)	[5]
(1	45	4)	[11]
(1	45	5)	[11]
(1	46	1)	[7]
(1	46	2)	[1]
(1	46	3)	[4]
(1	46	4)	[10]
(1	46	5)	[4]
(1	47	1)	[4]
(1	47	2)	[12]
(1	47	3)	[7]
(1	47	4)	[11]
(1	47	5)	[9]
(1	48	1)	[5]
(1	48	2)	[10]
(1	48	3)	[8]
(1	48	4)	[6]
(1	48	5)	[8]
(1	49	1)	[7]
(1	49	2)	[2]
(1	49	3)	[15]
(1	49	4)	[10]
(1	49	5)	[8]
(1	50	1)	[13]
(1	50	2)	[9]
(1	50	3)	[11]
(1	50	4)	[8]
(1	50	5)	[7]
(1	51	1)	[11]
(1	51	2)	[1]
(1	51	3)	[7]
(1	51	4)	[13]
(1	51	5)	[11]
(1	52	1)	[10]
(1	52	2)	[6]
(1	52	3)	[9]
(1	52	4)	[8]
(1	52	5)	[9]
(1	53	1)	[0]
(1	53	2)	[10]
(1	53	3)	[9]
(1	53	4)	[3]
(1	53	5)	[5]
(1	54	1)	[3]
(1	54	2)	[4]
(1	54	3)	[3]
(1	54	4)	[8]
(1	54	5)	[6]
(1	55	1)	[9]
(1	55	2)	[4]
(1	55	3)	[9]
(1	55	4)	[11]
(1	55	5)	[9]
(1	56	1)	[7]
(1	56	2)	[5]
(1	56	3)	[0]
(1	56	4)	[12]
(1	56	5)	[7]
(1	57	1)	[7]
(1	57	2)	[8]
(1	57	3)	[3]
(1	57	4)	[7]
(1	57	5)	[7]
(1	58	1)	[8]
(1	58	2)	[4]
(1	58	3)	[16]
(1	58	4)	[8]
(1	58	5)	[11]
(1	59	1)	[7]
(1	59	2)	[8]
(1	59	3)	[11]
(1	59	4)	[9]
(1	59	5)	[11]
(1	60	1)	[6]
(1	60	2)	[7]
(1	60	3)	[14]
(1	60	4)	[7]
(1	60	5)	[8]
(1	61	1)	[8]
(1	61	2)	[10]
(1	61	3)	[4]
(1	61	4)	[9]
(1	61	5)	[1]
(1	62	1)	[8]
(1	62	2)	[10]
(1	62	3)	[3]
(1	62	4)	[4]
(1	62	5)	[11]
(1	63	1)	[6]
(1	63	2)	[14]
(1	63	3)	[10]
(1	63	4)	[5]
(1	63	5)	[11]
(1	64	1)	[6]
(1	64	2)	[6]
(1	64	3)	[13]
(1	64	4)	[9]
(1	64	5)	[13]
(1	65	1)	[9]
(1	65	2)	[4]
(1	65	3)	[6]
(1	65	4)	[8]
(1	65	5)	[11]
(1	66	1)	[6]
(1	66	2)	[8]
(1	66	3)	[9]
(1	66	4)	[8]
(1	66	5)	[4]
(1	67	1)	[12]
(1	67	2)	[10]
(1	67	3)	[11]
(1	67	4)	[11]
(1	67	5)	[6]
(1	68	1)	[8]
(1	68	2)	[8]
(1	68	3)	[11]
(1	68	4)	[13]
(1	68	5)	[10]
(1	69	1)	[7]
(1	69	2)	[10]
(1	69	3)	[4]
(1	69	4)	[7]
(1	69	5)	[9]
(1	70	1)	[6]
(1	70	2)	[11]
(1	70	3)	[11]
(1	70	4)	[8]
(1	70	5)	[6]
(1	71	1)	[13]
(1	71	2)	[4]
(1	71	3)	[11]
(1	71	4)	[4]
(1	71	5)	[12]
(1	72	1)	[2]
(1	72	2)	[7]
(1	72	3)	[9]
(1	72	4)	[5]
(1	72	5)	[11]
(1	73	1)	[12]
(1	73	2)	[10]
(1	73	3)	[6]
(1	73	4)	[12]
(1	73	5)	[10]
(1	74	1)	[9]
(1	74	2)	[12]
(1	74	3)	[0]
(1	74	4)	[9]
(1	74	5)	[6]
(1	75	1)	[6]
(1	75	2)	[5]
(1	75	3)	[7]
(1	75	4)	[7]
(1	75	5)	[5]
(1	76	1)	[8]
(1	76	2)	[9]
(1	76	3)	[3]
(1	76	4)	[3]
(1	76	5)	[13]
(1	77	1)	[6]
(1	77	2)	[12]
(1	77	3)	[8]
(1	77	4)	[11]
(1	77	5)	[2]
(1	78	1)	[0]
(1	78	2)	[6]
(1	78	3)	[12]
(1	78	4)	[10]
(1	78	5)	[14]
(1	79	1)	[9]
(1	79	2)	[5]
(1	79	3)	[10]
(1	79	4)	[8]
(1	79	5)	[10]
(1	80	1)	[9]
(1	80	2)	[15]
(1	80	3)	[7]
(1	80	4)	[8]
(1	80	5)	[10]
(1	81	1)	[1]
(1	81	2)	[4]
(1	81	3)	[10]
(1	81	4)	[6]
(1	81	5)	[8]
(1	82	1)	[1]
(1	82	2)	[11]
