WarehouseVolume:[
(1)	[100000000]
]
StoreVolume:[
(1)	[10000000]
(2)	[10000000]
(3)	[10000000]
(4)	[10000000]
(5)	[10000000]
(6)	[10000000]
(7)	[10000000]
(8)	[10000000]
(9)	[10000000]
(10)	[10000000]
(11)	[10000000]
(12)	[10000000]
(13)	[10000000]
(14)	[10000000]
(15)	[10000000]
(16)	[10000000]
(17)	[10000000]
(18)	[10000000]
(19)	[10000000]
(20)	[10000000]
(21)	[10000000]
(22)	[10000000]
(23)	[10000000]
(24)	[10000000]
(25)	[10000000]
]
StoreDemand:[
(1	1	1)	[10]
(1	1	2)	[12]
(1	1	3)	[12]
(1	1	4)	[13]
(1	1	5)	[14]
(1	2	1)	[4]
(1	2	2)	[6]
(1	2	3)	[6]
(1	2	4)	[9]
(1	2	5)	[5]
(1	3	1)	[7]
(1	3	2)	[6]
(1	3	3)	[7]
(1	3	4)	[6]
(1	3	5)	[13]
(1	4	1)	[5]
(1	4	2)	[11]
(1	4	3)	[3]
(1	4	4)	[8]
(1	4	5)	[9]
(1	5	1)	[7]
(1	5	2)	[12]
(1	5	3)	[8]
(1	5	4)	[7]
(1	5	5)	[10]
(1	6	1)	[14]
(1	6	2)	[6]
(1	6	3)	[4]
(1	6	4)	[11]
(1	6	5)	[9]
(1	7	1)	[10]
(1	7	2)	[11]
(1	7	3)	[10]
(1	7	4)	[4]
(1	7	5)	[7]
(1	8	1)	[7]
(1	8	2)	[6]
(1	8	3)	[11]
(1	8	4)	[6]
(1	8	5)	[8]
(1	9	1)	[11]
(1	9	2)	[4]
(1	9	3)	[10]
(1	9	4)	[8]
(1	9	5)	[13]
(1	10	1)	[3]
(1	10	2)	[7]
(1	10	3)	[9]
(1	10	4)	[14]
(1	10	5)	[7]
(1	11	1)	[16]
(1	11	2)	[4]
(1	11	3)	[9]
(1	11	4)	[8]
(1	11	5)	[6]
(1	12	1)	[8]
(1	12	2)	[3]
(1	12	3)	[12]
(1	12	4)	[13]
(1	12	5)	[10]
(1	13	1)	[7]
(1	13	2)	[9]
(1	13	3)	[8]
(1	13	4)	[13]
(1	13	5)	[8]
(1	14	1)	[7]
(1	14	2)	[12]
(1	14	3)	[14]
(1	14	4)	[8]
(1	14	5)	[7]
(1	15	1)	[6]
(1	15	2)	[8]
(1	15	3)	[15]
(1	15	4)	[8]
(1	15	5)	[7]
(1	16	1)	[7]
(1	16	2)	[9]
(1	16	3)	[15]
(1	16	4)	[8]
(1	16	5)	[8]
(1	17	1)	[10]
(1	17	2)	[7]
(1	17	3)	[9]
(1	17	4)	[8]
(1	17	5)	[11]
(1	18	1)	[11]
(1	18	2)	[14]
(1	18	3)	[1]
(1	18	4)	[7]
(1	18	5)	[8]
(1	19	1)	[7]
(1	19	2)	[6]
(1	19	3)	[10]
(1	19	4)	[8]
(1	19	5)	[5]
(1	20	1)	[8]
(1	20	2)	[13]
(1	20	3)	[4]
(1	20	4)	[4]
(1	20	5)	[9]
(1	21	1)	[7]
(1	21	2)	[4]
(1	21	3)	[12]
(1	21	4)	[7]
(1	21	5)	[9]
(1	22	1)	[6]
(1	22	2)	[3]
(1	22	3)	[6]
(1	22	4)	[14]
(1	22	5)	[8]
(1	23	1)	[8]
(1	23	2)	[6]
(1	23	3)	[3]
(1	23	4)	[4]
(1	23	5)	[11]
(1	24	1)	[11]
(1	24	2)	[11]
(1	24	3)	[10]
(1	24	4)	[8]
(1	24	5)	[10]
(1	25	1)	[6]
(1	25	2)	[12]
(1	25	3)	[6]
(1	25	4)	[2]
(1	25	5)	[11]
(1	26	1)	[10]
(1	26	2)	[11]
(1	26	3)	[7]
(1	26	4)	[8]
(1	26	5)	[11]
(1	27	1)	[5]
(1	27	2)	[13]
(1	27	3)	[13]
(1	27	4)	[13]
(1	27	5)	[11]
(1	28	1)	[9]
(1	28	2)	[8]
(1	28	3)	[5]
(1	28	4)	[5]
(1	28	5)	[11]
(1	29	1)	[4]
(1	29	2)	[3]
(1	29	3)	[6]
(1	29	4)	[3]
(1	29	5)	[10]
(1	30	1)	[10]
(1	30	2)	[9]
(1	30	3)	[9]
(1	30	4)	[9]
(1	30	5)	[13]
(1	31	1)	[10]
(1	31	2)	[16]
(1	31	3)	[8]
(1	31	4)	[5]
(1	31	5)	[6]
(1	32	1)	[11]
(1	32	2)	[14]
(1	32	3)	[4]
(1	32	4)	[11]
(1	32	5)	[6]
(1	33	1)	[4]
(1	33	2)	[8]
(1	33	3)	[9]
(1	33	4)	[11]
(1	33	5)	[7]
(1	34	1)	[5]
(1	34	2)	[5]
(1	34	3)	[6]
(1	34	4)	[6]
(1	34	5)	[9]
(1	35	1)	[14]
(1	35	2)	[11]
(1	35	3)	[5]
(1	35	4)	[4]
(1	35	5)	[7]
(1	36	1)	[11]
(1	36	2)	[6]
(1	36	3)	[5]
(1	36	4)	[7]
(1	36	5)	[12]
(1	37	1)	[7]
(1	37	2)	[8]
(1	37	3)	[8]
(1	37	4)	[7]
(1	37	5)	[12]
(1	38	1)	[13]
(1	38	2)	[6]
(1	38	3)	[4]
(1	38	4)	[7]
(1	38	5)	[7]
(1	39	1)	[7]
(1	39	2)	[11]
(1	39	3)	[9]
(1	39	4)	[5]
(1	39	5)	[8]
(1	40	1)	[7]
(1	40	2)	[7]
(1	40	3)	[11]
(1	40	4)	[14]
(1	40	5)	[3]
(1	41	1)	[11]
(1	41	2)	[7]
(1	41	3)	[5]
(1	41	4)	[9]
(1	41	5)	[11]
(1	42	1)	[11]
(1	42	2)	[7]
(1	42	3)	[8]
(1	42	4)	[4]
(1	42	5)	[9]
(1	43	1)	[7]
(1	43	2)	[6]
(1	43	3)	[9]
(1	43	4)	[8]
(1	43	5)	[7]
(1	44	1)	[16]
(1	44	2)	[8]
(1	44	3)	[5]
(1	44	4)	[6]
(1	44	5)	[2]
(1	45	1)	[11]
(1	45	2)	[7]
(1	45	3)	[8]
(1	45	4)	[12]
(1	45	5)	[11]
(1	46	1)	[12]
(1	46	2)	[10]
(1	46	3)	[8]
(1	46	4)	[5]
(1	46	5)	[2]
(1	47	1)	[8]
(1	47	2)	[5]
(1	47	3)	[8]
(1	47	4)	[8]
(1	47	5)	[5]
(1	48	1)	[13]
(1	48	2)	[6]
(1	48	3)	[6]
(1	48	4)	[10]
(1	48	5)	[6]
(1	49	1)	[6]
(1	49	2)	[6]
(1	49	3)	[8]
(1	49	4)	[11]
(1	49	5)	[5]
(1	50	1)	[9]
(1	50	2)	[5]
(1	50	3)	[8]
(1	50	4)	[6]
(1	50	5)	[15]
(1	51	1)	[15]
(1	51	2)	[5]
(1	51	3)	[4]
(1	51	4)	[5]
(1	51	5)	[1]
(1	52	1)	[12]
(1	52	2)	[8]
(1	52	3)	[15]
(1	52	4)	[8]
(1	52	5)	[12]
(1	53	1)	[7]
(1	53	2)	[8]
(1	53	3)	[9]
(1	53	4)	[12]
(1	53	5)	[6]
(1	54	1)	[9]
(1	54	2)	[9]
