WarehouseVolume:[
(1)	[100000000]
]
StoreVolume:[
(1)	[10000000]
(2)	[10000000]
(3)	[10000000]
(4)	[10000000]
(5)	[10000000]
(6)	[10000000]
(7)	[10000000]
(8)	[10000000]
(9)	[10000000]
(10)	[10000000]
(11)	[10000000]
(12)	[10000000]
(13)	[10000000]
(14)	[10000000]
(15)	[10000000]
(16)	[10000000]
(17)	[10000000]
(18)	[10000000]
(19)	[10000000]
(20)	[10000000]
(21)	[10000000]
(22)	[10000000]
(23)	[10000000]
(24)	[10000000]
(25)	[10000000]
]
StoreDemand:[
(1	1	1)	[0]
(1	1	2)	[6]
(1	1	3)	[9]
(1	1	4)	[8]
(1	1	5)	[7]
(1	2	1)	[2]
(1	2	2)	[10]
(1	2	3)	[5]
(1	2	4)	[9]
(1	2	5)	[8]
(1	3	1)	[7]
(1	3	2)	[9]
(1	3	3)	[7]
(1	3	4)	[13]
(1	3	5)	[6]
(1	4	1)	[6]
(1	4	2)	[0]
(1	4	3)	[10]
(1	4	4)	[6]
(1	4	5)	[5]
(1	5	1)	[5]
(1	5	2)	[4]
(1	5	3)	[9]
(1	5	4)	[7]
(1	5	5)	[10]
(1	6	1)	[6]
(1	6	2)	[12]
(1	6	3)	[7]
(1	6	4)	[4]
(1	6	5)	[7]
(1	7	1)	[5]
(1	7	2)	[8]
(1	7	3)	[4]
(1	7	4)	[10]
(1	7	5)	[12]
(1	8	1)	[9]
(1	8	2)	[7]
(1	8	3)	[8]
(1	8	4)	[11]
(1	8	5)	[6]
(1	9	1)	[10]
(1	9	2)	[9]
(1	9	3)	[4]
(1	9	4)	[11]
(1	9	5)	[8]
(1	10	1)	[5]
(1	10	2)	[6]
(1	10	3)	[7]
(1	10	4)	[12]
(1	10	5)	[7]
(1	11	1)	[6]
(1	11	2)	[8]
(1	11	3)	[9]
(1	11	4)	[5]
(1	11	5)	[6]
(1	12	1)	[9]
(1	12	2)	[11]
(1	12	3)	[12]
(1	12	4)	[10]
(1	12	5)	[7]
(1	13	1)	[2]
(1	13	2)	[4]
(1	13	3)	[3]
(1	13	4)	[11]
(1	13	5)	[3]
(1	14	1)	[6]
(1	14	2)	[11]
(1	14	3)	[11]
(1	14	4)	[6]
(1	14	5)	[10]
(1	15	1)	[12]
(1	15	2)	[9]
(1	15	3)	[9]
(1	15	4)	[13]
(1	15	5)	[12]
(1	16	1)	[9]
(1	16	2)	[12]
(1	16	3)	[3]
(1	16	4)	[3]
(1	16	5)	[4]
(1	17	1)	[5]
(1	17	2)	[5]
(1	17	3)	[8]
(1	17	4)	[6]
(1	17	5)	[11]
(1	18	1)	[5]
(1	18	2)	[7]
(1	18	3)	[7]
(1	18	4)	[7]
(1	18	5)	[8]
(1	19	1)	[11]
(1	19	2)	[8]
(1	19	3)	[13]
(1	19	4)	[9]
(1	19	5)	[4]
(1	20	1)	[3]
(1	20	2)	[11]
(1	20	3)	[6]
(1	20	4)	[12]
(1	20	5)	[8]
(1	21	1)	[13]
(1	21	2)	[9]
(1	21	3)	[7]
(1	21	4)	[9]
(1	21	5)	[8]
(1	22	1)	[2]
(1	22	2)	[7]
(1	22	3)	[8]
(1	22	4)	[8]
(1	22	5)	[15]
(1	23	1)	[10]
(1	23	2)	[8]
(1	23	3)	[6]
(1	23	4)	[6]
(1	23	5)	[10]
(1	24	1)	[2]
(1	24	2)	[11]
(1	24	3)	[8]
(1	24	4)	[1]
(1	24	5)	[8]
(1	25	1)	[5]
(1	25	2)	[4]
(1	25	3)	[6]
(1	25	4)	[12]
(1	25	5)	[7]
(1	26	1)	[6]
(1	26	2)	[5]
(1	26	3)	[6]
(1	26	4)	[13]
(1	26	5)	[12]
(1	27	1)	[9]
(1	27	2)	[6]
(1	27	3)	[14]
(1	27	4)	[6]
(1	27	5)	[10]
(1	28	1)	[11]
(1	28	2)	[8]
(1	28	3)	[6]
(1	28	4)	[4]
(1	28	5)	[7]
(1	29	1)	[9]
(1	29	2)	[3]
(1	29	3)	[7]
(1	29	4)	[4]
(1	29	5)	[13]
(1	30	1)	[6]
(1	30	2)	[8]
(1	30	3)	[5]
(1	30	4)	[4]
(1	30	5)	[7]
(1	31	1)	[9]
(1	31	2)	[9]
(1	31	3)	[10]
(1	31	4)	[8]
(1	31	5)	[5]
(1	32	1)	[5]
(1	32	2)	[11]
(1	32	3)	[5]
(1	32	4)	[15]
(1	32	5)	[8]
(1	33	1)	[6]
(1	33	2)	[10]
(1	33	3)	[0]
(1	33	4)	[6]
(1	33	5)	[10]
(1	34	1)	[6]
(1	34	2)	[7]
(1	34	3)	[7]
(1	34	4)	[3]
(1	34	5)	[3]
(1	35	1)	[7]
(1	35	2)	[7]
(1	35	3)	[7]
(1	35	4)	[5]
(1	35	5)	[15]
(1	36	1)	[4]
(1	36	2)	[10]
(1	36	3)	[6]
(1	36	4)	[9]
(1	36	5)	[6]
(1	37	1)	[10]
(1	37	2)	[9]
(1	37	3)	[4]
(1	37	4)	[7]
(1	37	5)	[7]
(1	38	1)	[7]
(1	38	2)	[12]
(1	38	3)	[4]
(1	38	4)	[7]
(1	38	5)	[9]
(1	39	1)	[8]
(1	39	2)	[5]
(1	39	3)	[8]
(1	39	4)	[6]
(1	39	5)	[5]
(1	40	1)	[5]
(1	40	2)	[12]
(1	40	3)	[11]
(1	40	4)	[14]
(1	40	5)	[9]
(1	41	1)	[7]
(1	41	2)	[5]
(1	41	3)	[7]
(1	41	4)	[5]
(1	41	5)	[6]
(1	42	1)	[7]
(1	42	2)	[6]
(1	42	3)	[12]
(1	42	4)	[7]
(1	42	5)	[5]
(1	43	1)	[6]
(1	43	2)	[12]
(1	43	3)	[4]
(1	43	4)	[8]
(1	43	5)	[14]
(1	44	1)	[5]
(1	44	2)	[7]
(1	44	3)	[8]
(1	44	4)	[10]
(1	44	5)	[9]
(1	45	1)	[8]
(1	45	2)	[11]
(1	45	3)	[11]
(1	45	4)	[9]
(1	45	5)	[5]
(1	46	1)	[11]
(1	46	2)	[13]
(1	46	3)	[7]
(1	46	4)	[8]
(1	46	5)	[6]
(1	47	1)	[7]
(1	47	2)	[7]
(1	47	3)	[12]
(1	47	4)	[7]
(1	47	5)	[8]
(1	48	1)	[10]
(1	48	2)	[16]
(1	48	3)	[6]
(1	48	4)	[9]
(1	48	5)	[8]
(1	49	1)	[12]
(1	49	2)	[6]
(1	49	3)	[9]
(1	49	4)	[8]
(1	49	5)	[3]
(1	50	1)	[10]
(1	50	2)	[10]
(1	50	3)	[4]
(1	50	4)	[7]
(1	50	5)	[15]
(1	51	1)	[7]
(1	51	2)	[11]
(1	51	3)	[10]
(1	51	4)	[14]
(1	51	5)	[11]
(1	52	1)	[8]
(1	52	2)	[6]
(1	52	3)	[10]
(1	52	4)	[9]
(1	52	5)	[3]
(1	53	1)	[6]
(1	53	2)	[6]
(1	53	3)	[4]
(1	53	4)	[8]
(1	53	5)	[7]
(1	54	1)	[8]
(1	54	2)	[6]
(1	54	3)	[10]
(1	54	4)	[5]
(1	54	5)	[10]
(1	55	1)	[14]
(1	55	2)	[6]
(1	55	3)	[2]
(1	55	4)	[5]
(1	55	5)	[7]
(1	56	1)	[5]
(1	56	2)	[11]
(1	56	3)	[4]
(1	56	4)	[12]
(1	56	5)	[12]
(1	57	1)	[2]
(1	57	2)	[9]
(1	57	3)	[11]
(1	57	4)	[9]
(1	57	5)	[14]
(1	58	1)	[9]
(1	58	2)	[6]
(1	58	3)	[10]
(1	58	4)	[3]
(1	58	5)	[14]
(1	59	1)	[10]
(1	59	2)	[12]
(1	59	3)	[4]
(1	59	4)	[5]
(1	59	5)	[3]
(1	60	1)	[6]
(1	60	2)	[9]
(1	60	3)	[12]
(1	60	4)	[10]
(1	60	5)	[0]
(1	61	1)	[13]
(1	61	2)	[8]
(1	61	3)	[10]
(1	61	4)	[10]
(1	61	5)	[8]
(1	62	1)	[13]
(1	62	2)	[3]
(1	62	3)	[13]
(1	62	4)	[11]
(1	62	5)	[10]
(1	63	1)	[9]
(1	63	2)	[11]
(1	63	3)	[8]
(1	63	4)	[13]
(1	63	5)	[13]
(1	64	1)	[9]
(1	64	2)	[7]
(1	64	3)	[12]
(1	64	4)	[11]
(1	64	5)	[3]
(1	65	1)	[8]
(1	65	2)	[8]
(1	65	3)	[4]
(1	65	4)	[10]
(1	65	5)	[1]
(1	66	1)	[10]
(1	66	2)	[4]
(1	66	3)	[8]
(1	66	4)	[4]
(1	66	5)	[5]
(1	67	1)	[9]
(1	67	2)	[12]
(1	67	3)	[12]
(1	67	4)	[7]
(1	67	5)	[11]
(1	68	1)	[17]
(1	68	2)	[8]
(1	68	3)	[7]
(1	68	4)	[10]
(1	68	5)	[1]
(1	69	1)	[14]
(1	69	2)	[6]
(1	69	3)	[5]
(1	69	4)	[11]
(1	69	5)	[6]
(1	70	1)	[8]
(1	70	2)	[5]
(1	70	3)	[9]
(1	70	4)	[4]
(1	70	5)	[4]
(1	71	1)	[6]
(1	71	2)	[6]
(1	71	3)	[2]
(1	71	4)	[7]
(1	71	5)	[11]
(1	72	1)	[7]
(1	72	2)	[4]
(1	72	3)	[3]
(1	72	4)	[8]
(1	72	5)	[14]
(1	73	1)	[5]
(1	73	2)	[5]
(1	73	3)	[8]
(1	73	4)	[11]
(1	73	5)	[2]
(1	74	1)	[8]
(1	74	2)	[9]
(1	74	3)	[2]
(1	74	4)	[10]
(1	74	5)	[14]
(1	75	1)	[16]
(1	75	2)	[11]
(1	75	3)	[5]
(1	75	4)	[3]
(1	75	5)	[13]
(1	76	1)	[9]
(1	76	2)	[7]
(1	76	3)	[6]
(1	76	4)	[10]
(1	76	5)	[4]
(1	77	1)	[11]
(1	77	2)	[6]
(1	77	3)	[11]
(1	77	4)	[5]
(1	77	5)	[7]
(1	78	1)	[7]
(1	78	2)	[6]
(1	78	3)	[4]
(1	78	4)	[9]
(1	78	5)	[10]
(1	79	1)	[8]
(1	79	2)	[10]
(1	79	3)	[8]
(1	79	4)	[11]
(1	79	5)	[9]
(1	80	1)	[5]
(1	80	2)	[3]
(1	80	3)	[3]
(1	80	4)	[8]
(1	80	5)	[5]
(1	81	1)	[10]
(1	81	2)	[7]
(1	81	3)	[13]
(1	81	4)	[4]
(1	81	5)	[7]
(1	82	1)	[9]
(1	82	2)	[13]
(1	82	3)	[4]
(1	82	4)	[11]
(1	82	5)	[11]
(1	83	1)	[9]
(1	83	2)	[5]
(1	83	3)	[13]
(1	83	4)	[7]
(1	83	5)	[14]
(1	84	1)	[5]
(1	84	2)	[8]
(1	84	3)	[7]
(1	84	4)	[14]
(1	84	5)	[9]
(1	85	1)	[4]
(1	85	2)	[11]
(1	85	3)	[9]
(1	85	4)	[5]
(1	85	5)	[11]
(1	86	1)	[8]
(1	86	2)	[5]
(1	86	3)	[7]
(1	86	4)	[8]
(1	86	5)	[7]
(1	87	1)	[8]
(1	87	2)	[9]
(1	87	3)	[2]
(1	87	4)	[13]
(1	87	5)	[7]
(1	88	1)	[6]
(1	88	2)	[10]
(1	88	3)	[13]
(1	88	4)	[8]
(1	88	5)	[8]
(1	89	1)	[8]
(1	89	2)	[8]
(1	89	3)	[8]
(1	89	4)	[8]
(1	89	5)	[7]
(1	90	1)	[12]
(1	90	2)	[4]
(1	90	3)	[6]
(1	90	4)	[8]
(1	90	5)	[7]
(1	91	1)	[6]
(1	91	2)	[9]
(1	91	3)	[6]
(1	91	4)	[2]
(1	91	5)	[8]
(1	92	1)	[8]
(1	92	2)	[9]
(1	92	3)	[5]
(1	92	4)	[8]
(1	92	5)	[8]
(1	93	1)	[4]
(1	93	2)	[12]
(1	93	3)	[10]
(1	93	4)	[11]
(1	93	5)	[5]
(1	94	1)	[7]
(1	94	2)	[10]
(1	94	3)	[9]
(1	94	4)	[8]
(1	94	5)	[5]
(1	95	1)	[7]
(1	95	2)	[7]
(1	95	3)	[8]
(1	95	4)	[10]
(1	95	5)	[13]
(1	96	1)	[14]
(1	96	2)	[6]
(1	96	3)	[7]
(1	96	4)	[9]
(1	96	5)	[7]
(1	97	1)	[9]
(1	97	2)	[10]
(1	97	3)	[8]
(1	97	4)	[9]
(1	97	5)	[11]
(1	98	1)	[4]
(1	98	2)	[13]
(1	98	3)	[13]
(1	98	4)	[11]
(1	98	5)	[8]
(1	99	1)	[3]
(1	99	2)	[11]
(1	99	3)	[8]
(1	99	4)	[9]
(1	99	5)	[10]
(1	100	1)	[9]
(1	100	2)	[10]
(1	100	3)	[13]
(1	100	4)	[7]
(1	100	5)	[7]
(1	101	1)	[14]
(1	101	2)	[12]
(1	101	3)	[7]
(1	101	4)	[11]
(1	101	5)	[8]
(1	102	1)	[10]
(1	102	2)	[10]
(1	102	3)	[12]
(1	102	4)	[11]
(1	102	5)	[6]
(1	103	1)	[14]
(1	103	2)	[6]
(1	103	3)	[9]
(1	103	4)	[2]
(1	103	5)	[10]
(1	104	1)	[10]
(1	104	2)	[5]
(1	104	3)	[10]
(1	104	4)	[8]
(1	104	5)	[10]
(1	105	1)	[5]
(1	105	2)	[12]
(1	105	3)	[3]
(1	105	4)	[6]
(1	105	5)	[11]
(1	106	1)	[10]
(1	106	2)	[9]
(1	106	3)	[8]
(1	106	4)	[3]
(1	106	5)	[7]
(1	107	1)	[1]
(1	107	2)	[4]
(1	107	3)	[3]
(1	107	4)	[10]
(1	107	5)	[9]
(1	108	1)	[6]
(1	108	2)	[5]
(1	108	3)	[5]
(1	108	4)	[5]
(1	108	5)	[8]
(1	109	1)	[6]
(1	109	2)	[14]
(1	109	3)	[6]
(1	109	4)	[11]
(1	109	5)	[12]
(1	110	1)	[6]
(1	110	2)	[11]
(1	110	3)	[13]
(1	110	4)	[13]
(1	110	5)	[6]
(1	111	1)	[12]
(1	111	2)	[11]
(1	111	3)	[9]
(1	111	4)	[6]
(1	111	5)	[7]
(1	112	1)	[14]
(1	112	2)	[1]
(1	112	3)	[1]
(1	112	4)	[6]
(1	112	5)	[6]
(1	113	1)	[14]
(1	113	2)	[6]
(1	113	3)	[7]
(1	113	4)	[1]
(1	113	5)	[4]
(1	114	1)	[12]
(1	114	2)	[9]
(1	114	3)	[6]
(1	114	4)	[11]
(1	114	5)	[2]
(1	115	1)	[7]
(1	115	2)	[12]
(1	115	3)	[5]
(1	115	4)	[8]
(1	115	5)	[14]
(1	116	1)	[4]
(1	116	2)	[8]
(1	116	3)	[13]
(1	116	4)	[10]
(1	116	5)	[5]
(1	117	1)	[14]
(1	117	2)	[10]
(1	117	3)	[10]
(1	117	4)	[12]
(1	117	5)	[6]
(1	118	1)	[11]
(1	118	2)	[8]
(1	118	3)	[7]
(1	118	4)	[8]
(1	118	5)	[7]
(1	119	1)	[8]
(1	119	2)	[6]
(1	119	3)	[15]
(1	119	4)	[6]
(1	119	5)	[8]
(1	120	1)	[10]
(1	120	2)	[4]
(1	120	3)	[9]
(1	120	4)	[5]
(1	120	5)	[8]
(1	121	1)	[6]
(1	121	2)	[6]
(1	121	3)	[7]
(1	121	4)	[6]
(1	121	5)	[10]
(1	122	1)	[8]
(1	122	2)	[13]
(1	122	3)	[9]
(1	122	4)	[6]
(1	122	5)	[5]
(1	123	1)	[5]
(1	123	2)	[11]
